account_id,district_id,frequency,date,Account_type,Mod_date,Card_assigned
3980,75,POPLATEK MESICNE,930403,NRI account,2017-04-03,Silver
8519,23,POPLATEK MESICNE,930402,Salary account,2017-04-02,Silver
1780,1,POPLATEK MESICNE,930402,Savings account,2017-04-02,Silver
3915,65,POPLATEK MESICNE,930402,Savings account,2017-04-02,Silver
1898,70,POPLATEK MESICNE,930401,Salary account,2017-04-01,Silver
3367,1,POPLATEK MESICNE,930401,Salary account,2017-04-01,Silver
3391,74,POPLATEK MESICNE,930401,Salary account,2017-04-01,Silver
2896,29,POPLATEK MESICNE,930330,Savings account,2017-03-30,Silver
2245,29,POPLATEK MESICNE,930330,NRI account,2017-03-30,Silver
3923,52,POPLATEK MESICNE,930330,Savings account,2017-03-30,Silver
6425,31,POPLATEK MESICNE,930329,Savings account,2017-03-29,Silver
2493,62,POPLATEK MESICNE,930329,NRI account,2017-03-29,Silver
62,47,POPLATEK MESICNE,930328,NRI account,2017-03-28,Silver
1771,69,POPLATEK MESICNE,930328,Salary account,2017-03-28,Silver
5483,13,POPLATEK MESICNE,930328,NRI account,2017-03-28,Silver
8330,48,POPLATEK MESICNE,930328,NRI account,2017-03-28,Silver
187,5,POPLATEK MESICNE,930328,NRI account,2017-03-28,Silver
423,12,POPLATEK MESICNE,930328,Savings account,2017-03-28,Silver
1065,72,POPLATEK MESICNE,930327,Salary account,2017-03-27,Silver
3076,54,POPLATEK MESICNE,930327,NRI account,2017-03-27,Silver
4347,1,POPLATEK MESICNE,930327,Savings account,2017-03-27,Silver
1157,7,POPLATEK MESICNE,930327,NRI account,2017-03-27,Silver
9403,1,POPLATEK TYDNE,930327,NRI account,2017-03-27,Diamond
1874,9,POPLATEK MESICNE,930327,Savings account,2017-03-27,Silver
1115,34,POPLATEK MESICNE,930327,Savings account,2017-03-27,Silver
3586,59,POPLATEK MESICNE,930327,NRI account,2017-03-27,Silver
1402,74,POPLATEK MESICNE,930326,NRI account,2017-03-26,Silver
3283,68,POPLATEK MESICNE,930326,Salary account,2017-03-26,Silver
3781,31,POPLATEK MESICNE,930326,Salary account,2017-03-26,Silver
7203,71,POPLATEK MESICNE,930326,Savings account,2017-03-26,Silver
4093,1,POPLATEK MESICNE,930325,NRI account,2017-03-25,Silver
3260,68,POPLATEK MESICNE,930325,NRI account,2017-03-25,Silver
2528,65,POPLATEK MESICNE,930325,Salary account,2017-03-25,Silver
2011,75,POPLATEK MESICNE,930325,Savings account,2017-03-25,Silver
1721,68,POPLATEK MESICNE,930325,Savings account,2017-03-25,Silver
1332,59,POPLATEK MESICNE,930325,NRI account,2017-03-25,Silver
3785,10,POPLATEK MESICNE,930324,NRI account,2017-03-24,Silver
623,1,POPLATEK MESICNE,930324,Salary account,2017-03-24,Silver
8260,31,POPLATEK MESICNE,930324,Salary account,2017-03-24,Silver
3678,1,POPLATEK MESICNE,930324,Savings account,2017-03-24,Silver
3001,1,POPLATEK MESICNE,930324,Salary account,2017-03-24,Silver
655,53,POPLATEK MESICNE,930324,Salary account,2017-03-24,Silver
5442,34,POPLATEK MESICNE,930322,Salary account,2017-03-22,Silver
1787,30,POPLATEK TYDNE,930322,Salary account,2017-03-22,Diamond
1397,17,POPLATEK MESICNE,930322,Savings account,2017-03-22,Silver
2618,60,POPLATEK MESICNE,930321,NRI account,2017-03-21,Silver
2651,2,POPLATEK MESICNE,930321,Savings account,2017-03-21,Silver
3675,64,POPLATEK MESICNE,930320,Savings account,2017-03-20,Silver
3069,66,POPLATEK MESICNE,930320,NRI account,2017-03-20,Silver
2762,19,POPLATEK MESICNE,930320,Savings account,2017-03-20,Silver
892,70,POPLATEK MESICNE,930320,Savings account,2017-03-20,Silver
1535,46,POPLATEK MESICNE,930320,Savings account,2017-03-20,Silver
2527,38,POPLATEK MESICNE,930319,Salary account,2017-03-19,Silver
425,9,POPLATEK MESICNE,930319,Salary account,2017-03-19,Silver
860,1,POPLATEK MESICNE,930319,NRI account,2017-03-19,Silver
6034,6,POPLATEK TYDNE,930319,Salary account,2017-03-19,Diamond
11065,11,POPLATEK MESICNE,930319,Savings account,2017-03-19,Silver
9883,1,POPLATEK MESICNE,930319,Savings account,2017-03-19,Silver
115,68,POPLATEK MESICNE,930319,Savings account,2017-03-19,Silver
1189,59,POPLATEK MESICNE,930319,Savings account,2017-03-19,Silver
7445,64,POPLATEK MESICNE,930318,Savings account,2017-03-18,Silver
2497,65,POPLATEK MESICNE,930316,Salary account,2017-03-16,Silver
1372,1,POPLATEK MESICNE,930316,NRI account,2017-03-16,Silver
3835,50,POPLATEK MESICNE,930316,Salary account,2017-03-16,Silver
6701,49,POPLATEK TYDNE,930315,Salary account,2017-03-15,Diamond
3883,72,POPLATEK MESICNE,930315,Savings account,2017-03-15,Silver
222,37,POPLATEK MESICNE,930315,NRI account,2017-03-15,Silver
3108,53,POPLATEK MESICNE,930314,Savings account,2017-03-14,Silver
2508,34,POPLATEK MESICNE,930314,Salary account,2017-03-14,Silver
2458,40,POPLATEK TYDNE,930314,Salary account,2017-03-14,Diamond
588,66,POPLATEK MESICNE,930314,Savings account,2017-03-14,Silver
7231,10,POPLATEK MESICNE,930314,Salary account,2017-03-14,Silver
2974,9,POPLATEK MESICNE,930313,Salary account,2017-03-13,Silver
123,21,POPLATEK MESICNE,930313,Salary account,2017-03-13,Silver
9640,1,POPLATEK MESICNE,930313,Salary account,2017-03-13,Silver
112,6,POPLATEK MESICNE,930312,Salary account,2017-03-12,Silver
3674,38,POPLATEK MESICNE,930312,Savings account,2017-03-12,Silver
2039,44,POPLATEK MESICNE,930312,NRI account,2017-03-12,Silver
2712,9,POPLATEK MESICNE,930312,Salary account,2017-03-12,Silver
395,1,POPLATEK MESICNE,930312,Savings account,2017-03-12,Silver
494,60,POPLATEK MESICNE,930311,Savings account,2017-03-11,Silver
2219,60,POPLATEK MESICNE,930311,Salary account,2017-03-11,Silver
2581,72,POPLATEK MESICNE,930311,Salary account,2017-03-11,Silver
317,76,POPLATEK MESICNE,930310,Salary account,2017-03-10,Silver
2555,53,POPLATEK MESICNE,930310,NRI account,2017-03-10,Silver
4596,74,POPLATEK MESICNE,930309,Salary account,2017-03-09,Silver
2489,72,POPLATEK MESICNE,930309,Salary account,2017-03-09,Silver
2895,19,POPLATEK MESICNE,930309,Savings account,2017-03-09,Silver
1126,56,POPLATEK MESICNE,930308,NRI account,2017-03-08,Silver
2666,49,POPLATEK MESICNE,930308,Salary account,2017-03-08,Silver
944,70,POPLATEK MESICNE,930308,Savings account,2017-03-08,Silver
1545,1,POPLATEK MESICNE,930308,Salary account,2017-03-08,Silver
2453,1,POPLATEK MESICNE,930308,NRI account,2017-03-08,Silver
3734,43,POPLATEK MESICNE,930308,Salary account,2017-03-08,Silver
3935,23,POPLATEK MESICNE,930308,NRI account,2017-03-08,Silver
396,21,POPLATEK MESICNE,930308,Salary account,2017-03-08,Silver
2694,7,POPLATEK MESICNE,930308,Savings account,2017-03-08,Silver
86,54,POPLATEK MESICNE,930307,Salary account,2017-03-07,Silver
744,42,POPLATEK MESICNE,930306,Savings account,2017-03-06,Silver
882,9,POPLATEK MESICNE,930306,Salary account,2017-03-06,Silver
2503,1,POPLATEK MESICNE,930305,NRI account,2017-03-05,Silver
559,46,POPLATEK MESICNE,930305,Savings account,2017-03-05,Silver
6555,38,POPLATEK TYDNE,930305,Savings account,2017-03-05,Diamond
1378,59,POPLATEK MESICNE,930304,NRI account,2017-03-04,Silver
415,25,POPLATEK MESICNE,930303,NRI account,2017-03-03,Silver
3513,20,POPLATEK MESICNE,930303,NRI account,2017-03-03,Silver
4134,7,POPLATEK MESICNE,930303,Savings account,2017-03-03,Silver
1077,14,POPLATEK MESICNE,930303,NRI account,2017-03-03,Silver
1713,43,POPLATEK MESICNE,930303,Savings account,2017-03-03,Silver
3302,21,POPLATEK MESICNE,930302,Savings account,2017-03-02,Silver
239,69,POPLATEK TYDNE,930301,NRI account,2017-03-01,Diamond
2486,1,POPLATEK MESICNE,930227,Salary account,2017-02-27,Silver
428,1,POPLATEK MESICNE,930227,Savings account,2017-02-27,Silver
3651,23,POPLATEK MESICNE,930227,NRI account,2017-02-27,Silver
1775,17,POPLATEK MESICNE,930227,Salary account,2017-02-27,Silver
1688,70,POPLATEK MESICNE,930227,NRI account,2017-02-27,Silver
361,51,POPLATEK MESICNE,930227,Salary account,2017-02-27,Silver
1829,43,POPLATEK MESICNE,930227,Salary account,2017-02-27,Silver
1575,1,POPLATEK MESICNE,930227,Savings account,2017-02-27,Silver
9203,70,POPLATEK MESICNE,930227,NRI account,2017-02-27,Silver
3008,72,POPLATEK MESICNE,930227,NRI account,2017-02-27,Silver
496,69,POPLATEK MESICNE,930226,NRI account,2017-02-26,Silver
2,1,POPLATEK MESICNE,930226,Salary account,2017-02-26,Silver
7401,1,POPLATEK MESICNE,930226,Savings account,2017-02-26,Silver
562,50,POPLATEK MESICNE,930225,Salary account,2017-02-25,Silver
5369,54,POPLATEK MESICNE,930225,Savings account,2017-02-25,Silver
2242,7,POPLATEK TYDNE,930225,Salary account,2017-02-25,Diamond
197,1,POPLATEK MESICNE,930225,Savings account,2017-02-25,Silver
1366,60,POPLATEK MESICNE,930224,Savings account,2017-02-24,Silver
1050,57,POPLATEK PO OBRATU,930224,Salary account,2017-02-24,Gold
3117,33,POPLATEK MESICNE,930224,Savings account,2017-02-24,Silver
1005,54,POPLATEK TYDNE,930223,Salary account,2017-02-23,Diamond
697,28,POPLATEK MESICNE,930223,Savings account,2017-02-23,Silver
925,59,POPLATEK MESICNE,930223,Salary account,2017-02-23,Silver
2110,64,POPLATEK MESICNE,930223,Savings account,2017-02-23,Silver
1678,1,POPLATEK MESICNE,930222,Savings account,2017-02-22,Silver
2396,2,POPLATEK MESICNE,930222,Salary account,2017-02-22,Silver
4355,31,POPLATEK MESICNE,930221,NRI account,2017-02-21,Silver
3168,39,POPLATEK MESICNE,930220,Savings account,2017-02-20,Silver
4937,12,POPLATEK MESICNE,930220,NRI account,2017-02-20,Silver
2124,69,POPLATEK MESICNE,930220,NRI account,2017-02-20,Silver
322,1,POPLATEK MESICNE,930220,NRI account,2017-02-20,Silver
1054,10,POPLATEK MESICNE,930219,Savings account,2017-02-19,Silver
2433,71,POPLATEK MESICNE,930219,Salary account,2017-02-19,Silver
3691,50,POPLATEK MESICNE,930219,Salary account,2017-02-19,Silver
3787,70,POPLATEK MESICNE,930219,Salary account,2017-02-19,Silver
128,2,POPLATEK MESICNE,930219,Savings account,2017-02-19,Silver
96,68,POPLATEK MESICNE,930218,NRI account,2017-02-18,Silver
461,30,POPLATEK MESICNE,930218,Salary account,2017-02-18,Silver
3593,1,POPLATEK MESICNE,930218,Savings account,2017-02-18,Silver
3026,24,POPLATEK MESICNE,930218,Savings account,2017-02-18,Silver
3545,51,POPLATEK MESICNE,930217,Salary account,2017-02-17,Silver
3047,16,POPLATEK MESICNE,930217,Savings account,2017-02-17,Silver
3374,21,POPLATEK MESICNE,930217,Savings account,2017-02-17,Silver
3424,74,POPLATEK MESICNE,930216,Savings account,2017-02-16,Silver
539,13,POPLATEK PO OBRATU,930216,Savings account,2017-02-16,Gold
979,21,POPLATEK MESICNE,930216,Salary account,2017-02-16,Silver
3554,66,POPLATEK MESICNE,930216,Savings account,2017-02-16,Silver
142,51,POPLATEK MESICNE,930215,Salary account,2017-02-15,Silver
11013,1,POPLATEK TYDNE,930214,Salary account,2017-02-14,Diamond
2423,30,POPLATEK MESICNE,930214,Savings account,2017-02-14,Silver
1801,46,POPLATEK MESICNE,930213,Salary account,2017-02-13,Silver
2543,68,POPLATEK MESICNE,930213,Savings account,2017-02-13,Silver
2293,31,POPLATEK MESICNE,930213,Salary account,2017-02-13,Silver
1944,72,POPLATEK MESICNE,930212,Salary account,2017-02-12,Silver
1966,27,POPLATEK MESICNE,930212,NRI account,2017-02-12,Silver
2763,64,POPLATEK MESICNE,930211,Savings account,2017-02-11,Silver
2342,51,POPLATEK MESICNE,930211,Savings account,2017-02-11,Silver
2861,38,POPLATEK MESICNE,930210,Salary account,2017-02-10,Silver
813,16,POPLATEK MESICNE,930210,NRI account,2017-02-10,Silver
2585,75,POPLATEK MESICNE,930210,NRI account,2017-02-10,Silver
2220,16,POPLATEK MESICNE,930210,Savings account,2017-02-10,Silver
1134,6,POPLATEK MESICNE,930209,NRI account,2017-02-09,Silver
1601,10,POPLATEK MESICNE,930209,Salary account,2017-02-09,Silver
2647,73,POPLATEK MESICNE,930208,Salary account,2017-02-08,Silver
2241,6,POPLATEK MESICNE,930208,Salary account,2017-02-08,Silver
5622,70,POPLATEK MESICNE,930208,NRI account,2017-02-08,Silver
2884,1,POPLATEK MESICNE,930208,Savings account,2017-02-08,Silver
1830,10,POPLATEK MESICNE,930208,NRI account,2017-02-08,Silver
7753,74,POPLATEK MESICNE,930208,Salary account,2017-02-08,Silver
244,24,POPLATEK MESICNE,930208,Salary account,2017-02-08,Silver
1477,1,POPLATEK MESICNE,930208,Salary account,2017-02-08,Silver
4240,50,POPLATEK MESICNE,930208,Salary account,2017-02-08,Silver
1006,6,POPLATEK MESICNE,930208,Salary account,2017-02-08,Silver
830,74,POPLATEK MESICNE,930208,Savings account,2017-02-08,Silver
9188,45,POPLATEK MESICNE,930208,Salary account,2017-02-08,Silver
1965,57,POPLATEK PO OBRATU,930208,NRI account,2017-02-08,Gold
8051,1,POPLATEK TYDNE,930207,NRI account,2017-02-07,Diamond
2429,61,POPLATEK MESICNE,930206,NRI account,2017-02-06,Silver
3960,64,POPLATEK MESICNE,930206,Salary account,2017-02-06,Silver
2256,48,POPLATEK MESICNE,930206,Savings account,2017-02-06,Silver
982,54,POPLATEK MESICNE,930205,Salary account,2017-02-05,Silver
411,70,POPLATEK MESICNE,930205,Savings account,2017-02-05,Silver
890,14,POPLATEK MESICNE,930205,NRI account,2017-02-05,Silver
627,63,POPLATEK MESICNE,930205,Salary account,2017-02-05,Silver
3983,67,POPLATEK MESICNE,930204,Salary account,2017-02-04,Silver
9265,1,POPLATEK MESICNE,930204,Savings account,2017-02-04,Silver
465,32,POPLATEK MESICNE,930204,Salary account,2017-02-04,Silver
1132,1,POPLATEK TYDNE,930203,Salary account,2017-02-03,Diamond
4484,54,POPLATEK MESICNE,930203,Savings account,2017-02-03,Silver
943,1,POPLATEK MESICNE,930203,NRI account,2017-02-03,Silver
3514,7,POPLATEK MESICNE,930203,Savings account,2017-02-03,Silver
5868,44,POPLATEK MESICNE,930202,NRI account,2017-02-02,Silver
1805,1,POPLATEK MESICNE,930202,NRI account,2017-02-02,Silver
2434,17,POPLATEK MESICNE,930202,Salary account,2017-02-02,Silver
3007,16,POPLATEK MESICNE,930202,NRI account,2017-02-02,Silver
2574,68,POPLATEK MESICNE,930202,Salary account,2017-02-02,Silver
862,64,POPLATEK TYDNE,930202,NRI account,2017-02-02,Diamond
1675,36,POPLATEK MESICNE,930201,NRI account,2017-02-01,Silver
1843,12,POPLATEK MESICNE,930130,Salary account,2017-01-30,Silver
2714,1,POPLATEK MESICNE,930130,Salary account,2017-01-30,Silver
4078,40,POPLATEK MESICNE,930130,Salary account,2017-01-30,Silver
3693,61,POPLATEK MESICNE,930129,Savings account,2017-01-29,Silver
2070,72,POPLATEK MESICNE,930129,NRI account,2017-01-29,Silver
1144,59,POPLATEK MESICNE,930128,Savings account,2017-01-28,Silver
2902,32,POPLATEK MESICNE,930128,Savings account,2017-01-28,Silver
4296,63,POPLATEK MESICNE,930128,Savings account,2017-01-28,Silver
443,64,POPLATEK MESICNE,930128,Salary account,2017-01-28,Silver
2670,13,POPLATEK MESICNE,930127,Salary account,2017-01-27,Silver
1127,27,POPLATEK MESICNE,930127,Salary account,2017-01-27,Silver
163,30,POPLATEK MESICNE,930127,NRI account,2017-01-27,Silver
2566,48,POPLATEK MESICNE,930127,Savings account,2017-01-27,Silver
9,70,POPLATEK MESICNE,930127,Salary account,2017-01-27,Silver
1750,1,POPLATEK MESICNE,930126,NRI account,2017-01-26,Silver
2023,68,POPLATEK MESICNE,930126,NRI account,2017-01-26,Silver
6473,12,POPLATEK MESICNE,930126,Salary account,2017-01-26,Silver
1649,46,POPLATEK MESICNE,930126,Savings account,2017-01-26,Silver
477,1,POPLATEK MESICNE,930125,Salary account,2017-01-25,Silver
5891,54,POPLATEK MESICNE,930125,NRI account,2017-01-25,Silver
1000,77,POPLATEK MESICNE,930125,Salary account,2017-01-25,Silver
9307,68,POPLATEK MESICNE,930124,NRI account,2017-01-24,Silver
4055,23,POPLATEK MESICNE,930124,Savings account,2017-01-24,Silver
5065,66,POPLATEK MESICNE,930124,Salary account,2017-01-24,Silver
3704,75,POPLATEK MESICNE,930124,NRI account,2017-01-24,Silver
1179,74,POPLATEK MESICNE,930123,NRI account,2017-01-23,Silver
280,25,POPLATEK MESICNE,930123,NRI account,2017-01-23,Silver
2425,41,POPLATEK MESICNE,930123,Salary account,2017-01-23,Silver
2970,60,POPLATEK MESICNE,930122,Salary account,2017-01-22,Silver
2676,73,POPLATEK MESICNE,930122,Savings account,2017-01-22,Silver
1536,41,POPLATEK TYDNE,930122,Savings account,2017-01-22,Diamond
456,49,POPLATEK MESICNE,930121,Savings account,2017-01-21,Silver
459,47,POPLATEK MESICNE,930121,NRI account,2017-01-21,Silver
772,45,POPLATEK MESICNE,930121,Savings account,2017-01-21,Silver
1019,52,POPLATEK MESICNE,930121,NRI account,2017-01-21,Silver
11295,74,POPLATEK MESICNE,930121,Salary account,2017-01-21,Silver
1222,66,POPLATEK MESICNE,930120,Savings account,2017-01-20,Silver
212,27,POPLATEK TYDNE,930120,Savings account,2017-01-20,Diamond
2330,54,POPLATEK MESICNE,930119,NRI account,2017-01-19,Silver
1806,40,POPLATEK MESICNE,930119,NRI account,2017-01-19,Silver
3834,54,POPLATEK MESICNE,930119,NRI account,2017-01-19,Silver
401,32,POPLATEK MESICNE,930118,Savings account,2017-01-18,Silver
4034,1,POPLATEK MESICNE,930118,Savings account,2017-01-18,Silver
10364,55,POPLATEK MESICNE,930117,NRI account,2017-01-17,Silver
1481,15,POPLATEK MESICNE,930117,NRI account,2017-01-17,Silver
2519,4,POPLATEK MESICNE,930115,NRI account,2017-01-15,Silver
1699,53,POPLATEK MESICNE,930114,Salary account,2017-01-14,Silver
3909,1,POPLATEK MESICNE,930114,Savings account,2017-01-14,Silver
2926,50,POPLATEK MESICNE,930114,NRI account,2017-01-14,Silver
1731,33,POPLATEK MESICNE,930114,NRI account,2017-01-14,Silver
11265,15,POPLATEK MESICNE,930114,Savings account,2017-01-14,Silver
3760,44,POPLATEK MESICNE,930113,NRI account,2017-01-13,Silver
5270,44,POPLATEK MESICNE,930113,NRI account,2017-01-13,Silver
1909,14,POPLATEK MESICNE,930112,NRI account,2017-01-12,Silver
2099,3,POPLATEK TYDNE,930112,Savings account,2017-01-12,Diamond
1979,26,POPLATEK MESICNE,930111,Salary account,2017-01-11,Silver
346,37,POPLATEK MESICNE,930111,Savings account,2017-01-11,Silver
1338,74,POPLATEK MESICNE,930111,Salary account,2017-01-11,Silver
2925,1,POPLATEK MESICNE,930110,NRI account,2017-01-10,Silver
866,9,POPLATEK MESICNE,930110,Savings account,2017-01-10,Silver
1628,60,POPLATEK MESICNE,930110,Salary account,2017-01-10,Silver
2379,44,POPLATEK MESICNE,930110,NRI account,2017-01-10,Silver
1730,1,POPLATEK MESICNE,930109,NRI account,2017-01-09,Silver
1493,41,POPLATEK MESICNE,930109,NRI account,2017-01-09,Silver
374,38,POPLATEK MESICNE,930109,Savings account,2017-01-09,Silver
1637,1,POPLATEK MESICNE,930108,NRI account,2017-01-08,Silver
3871,26,POPLATEK MESICNE,930108,Salary account,2017-01-08,Silver
192,55,POPLATEK MESICNE,930108,Salary account,2017-01-08,Silver
764,1,POPLATEK MESICNE,930108,Salary account,2017-01-08,Silver
2087,7,POPLATEK TYDNE,930108,Savings account,2017-01-08,Diamond
2122,68,POPLATEK MESICNE,930108,Savings account,2017-01-08,Silver
3592,54,POPLATEK MESICNE,930108,NRI account,2017-01-08,Silver
3487,41,POPLATEK MESICNE,930108,Salary account,2017-01-08,Silver
435,38,POPLATEK MESICNE,930108,NRI account,2017-01-08,Silver
2393,10,POPLATEK MESICNE,930107,NRI account,2017-01-07,Silver
3510,41,POPLATEK MESICNE,930107,Savings account,2017-01-07,Silver
1276,36,POPLATEK MESICNE,930107,Salary account,2017-01-07,Silver
1844,44,POPLATEK MESICNE,930106,Savings account,2017-01-06,Silver
1926,37,POPLATEK MESICNE,930106,Savings account,2017-01-06,Silver
652,21,POPLATEK MESICNE,930105,Savings account,2017-01-05,Silver
9635,70,POPLATEK MESICNE,930105,Salary account,2017-01-05,Silver
2881,70,POPLATEK MESICNE,930104,Salary account,2017-01-04,Silver
2357,19,POPLATEK MESICNE,930104,Savings account,2017-01-04,Silver
2177,62,POPLATEK MESICNE,930104,Salary account,2017-01-04,Silver
485,6,POPLATEK PO OBRATU,930104,NRI account,2017-01-04,Gold
1539,1,POPLATEK PO OBRATU,930103,Savings account,2017-01-03,Gold
793,47,POPLATEK MESICNE,930103,Salary account,2017-01-03,Silver
2484,74,POPLATEK MESICNE,930103,Salary account,2017-01-03,Silver
1695,76,POPLATEK MESICNE,930103,Savings account,2017-01-03,Silver
1726,48,POPLATEK MESICNE,930103,NRI account,2017-01-03,Silver
2632,24,POPLATEK MESICNE,930102,NRI account,2017-01-02,Silver
1972,77,POPLATEK MESICNE,930102,NRI account,2017-01-02,Silver
576,55,POPLATEK MESICNE,930101,Savings account,2017-01-01,Silver
3818,74,POPLATEK MESICNE,930101,NRI account,2017-01-01,Silver
704,55,POPLATEK MESICNE,930101,Salary account,2017-01-01,Silver
